PMC7685202	Health_Psychol
PMC4310609	PLoS_Genet
PMC4310608	PLoS_One
PMC4310607	PLoS_Comput_Biol
PMC4310606	PLoS_One
PMC4310605	PLoS_One
PMC4310604	PLoS_Negl_Trop_Dis
PMC4310603	PLoS_Genet
PMC4310602	PLoS_One
PMC4310601	PLoS_One
PMC4310600	PLoS_One
PMC4310599	PLoS_One
PMC4310598	PLoS_Genet
PMC4310597	PLoS_Negl_Trop_Dis
PMC4310596	PLoS_Med
PMC4310595	PLoS_One
PMC4310594	PLoS_Pathog
PMC4310593	PLoS_One
PMC4310592	PLoS_Pathog
PMC4310591	PLoS_Biol
PMC4310590	PLoS_One
PMC4310589	PLoS_Genet
PMC4310588	PLoS_One
PMC4310587	PLoS_One
PMC4310586	PLoS_Comput_Biol
PMC4310447	Biomed_Res_Int
PMC4310352	Front_Microbiol
PMC4310349	Front_Genet
PMC4310347	Front_Genet
PMC4310329	Front_Microbiol
PMC4310328	Front_Med_
PMC4310327	Front_Immunol
PMC4310325	Front_Cell_Infect_Microbiol
PMC4310324	Front_Immunol
PMC4310323	Front_Genet
PMC4310322	Front_Hum_Neurosci
PMC4310321	Front_Med_
PMC4310301	Front_Comput_Neurosci
PMC4310300	Front_Comput_Neurosci
PMC4310299	Front_Microbiol
PMC4310298	Front_Behav_Neurosci
PMC4310297	Front_Aging_Neurosci
PMC4310296	Front_Plant_Sci
PMC4310289	Front_Pediatr
PMC4310288	Front_Hum_Neurosci
PMC4310287	Front_Oncol
PMC4310286	Front_Physiol
PMC4310285	Front_Plant_Sci
PMC4310284	Front_Integr_Neurosci
PMC4310283	Front_Plant_Sci
PMC4310282	Front_Oncol
PMC4310281	Front_Psychol
PMC4310280	Front_Neurosci
PMC4310278	Front_Neurosci
PMC4310277	Front_Plant_Sci
PMC4310276	Front_Integr_Neurosci
PMC4310275	Front_Psychol
PMC4310273	Front_Oncol
PMC4310272	Front_Psychol
PMC4310269	Front_Psychol
PMC4310268	Front_Pharmacol
PMC4310267	Front_Hum_Neurosci
PMC4310266	Front_Physiol
PMC4310223	J_Biomol_Tech
PMC4310222	J_Biomol_Tech
PMC4310221	J_Biomol_Tech
PMC4310218	Front_Public_Health
PMC4310217	Front_Public_Health
PMC4310216	Front_Public_Health
PMC4310215	Front_Psychol
PMC4310197	Genome_Biol
PMC4310189	Cancer_Metab
PMC4310094	Sci_Rep
PMC4310041	Crit_Care
PMC4310040	BMC_Med
PMC4309976	Sci_Rep
PMC4309975	Sci_Rep
PMC4309974	Sci_Rep
PMC4309973	Sci_Rep
PMC4309972	Sci_Rep
PMC4309971	Sci_Rep
PMC4309970	Sci_Rep
PMC4309969	Sci_Rep
PMC4309968	Sci_Rep
PMC4309967	Sci_Rep
PMC4309966	Sci_Rep
PMC4309965	Sci_Rep
PMC4309964	Sci_Rep
PMC4309963	Sci_Rep
PMC4309962	Sci_Rep
PMC4309961	Sci_Rep
PMC4309959	Sci_Rep
PMC4309958	Sci_Rep
PMC4309957	Sci_Rep
PMC4309956	Sci_Rep
PMC4309955	Sci_Rep
PMC4309954	Sci_Rep
PMC4309953	Sci_Rep
PMC4309903	J_Mol_Model
PMC4309900	Maxillofac_Plast_Reconstr_Surg
PMC4309883	Mol_Breed
PMC4309170	Version_3
PMC4308928	Genome_Med
PMC4308918	Genome_Biol
PMC4308908	J_Cardiovasc_Magn_Reson
PMC4308885	BMC_Infect_Dis
PMC6983696	Aten_Primaria
PMC6983600	Aten_Primaria
PMC6931544	Ann_Noninvasive_Electrocardiol
PMC6931420	Ann_Noninvasive_Electrocardiol
PMC6795268	J_Neurosci
PMC6795267	J_Neurosci
PMC6795266	J_Neurosci
PMC6795265	J_Neurosci
PMC6795264	J_Neurosci
PMC6795263	J_Neurosci
PMC6795262	J_Neurosci
PMC6795261	J_Neurosci
PMC6795260	J_Neurosci
PMC6795259	J_Neurosci
PMC6795258	J_Neurosci
PMC6795257	J_Neurosci
PMC6795256	J_Neurosci
PMC6795255	J_Neurosci
PMC6795254	J_Neurosci
PMC6738759	J_Innate_Immun
PMC6726585	Cochrane_Database_Syst_Rev
PMC6581763	Regen_Ther
PMC6445372	Hepatology
PMC6349144	J_Laryngol_Otol
PMC6272778	Molecules
PMC6272617	Molecules
PMC6272298	Molecules
PMC6242261	J_Hosp_Med
PMC6221424	JBJS_Essent_Surg_Tech
PMC6096727	Curr_Pathobiol_Rep
PMC6037304	J_Trauma_Stress
PMC5894823	Neuroscience
PMC5893220	J_Epidemiol_Community_Health
PMC5826645	Biol_Psychiatry
PMC5798586	N_Engl_J_Med
PMC5779288	Schizophr_Res_Cogn
PMC5755366	Vaccine
PMC5741013	Integr_Pharm_Res_Pract
PMC5645780	Chem_Sci
PMC5609682	Infect_Control_Hosp_Epidemiol
PMC5598373	Toxicol_Rep
PMC5549449	Psychooncology
PMC5542586	J_Neural_Eng
PMC5517311	J_Neural_Eng
PMC5488213	Chem_Sci
PMC5486208	Chem_Sci
PMC5474477	Mol_Neurobiol
PMC5471163	Mol_Genet_Metab_Rep
PMC5407125	J_Pediatric_Infect_Dis_Soc
PMC5389051	Sci_Rep
PMC5389050	Sci_Rep
PMC5389037	Sci_Rep
PMC5389036	Sci_Rep
PMC5369597	Frontline_Gastroenterol
PMC5354554	Microb_Cell
PMC5344232	Biomedicines
PMC5329887	Neuroscience
PMC5322550	Genome_Biol_Evol
PMC5322546	Genome_Biol_Evol
PMC5322545	Genome_Biol_Evol
PMC5292776	J_Physiol_Paris
PMC5266612	Nanotechnology
PMC5249262	Biol_Rev_Camb_Philos_Soc
PMC5193306	Health_Psychol_Open
PMC5186303	Int_J_Angiol
PMC5186298	Int_J_Angiol
PMC5186288	Int_J_Angiol
PMC5176303	Eur_J_Hum_Genet
PMC5131631	AIDS
PMC5115279	Adv_Sci_
PMC5115277	Adv_Sci_
PMC5115210	Hepatology
PMC5065062	Chem_Commun_
PMC5036491	Sci_Technol_Adv_Mater
PMC5036488	Sci_Technol_Adv_Mater
PMC5033123	Gene_Expr_Patterns
PMC5029469	Read_Writ
PMC5024069	J_Cell_Physiol
PMC5024057	Tissue_Antigens
PMC5024010	Arthritis_Rheumatol
PMC5024003	Acta_Paediatr
PMC5021306	Curr_Obstet_Gynecol_Rep
PMC5014123	Nat_Commun
PMC5006883	Glob_Chang_Biol
PMC5004731	Psychol_Med
PMC4990894	Poult_Sci
PMC4988063	Antiviral_Res
PMC4986991	Clin_Gastroenterol_Hepatol
PMC4986598	Gerontologist
PMC4986596	Gerontologist
PMC4986595	Gerontologist
PMC4986594	Gerontologist
PMC4986593	Gerontologist
PMC4986592	Gerontologist
PMC4986590	Gerontologist
PMC4986077	Br_J_Soc_Work
PMC4964952	Water_Resour_Res
PMC4959427	Free_Radic_Res
PMC4955592	Curr_Opin_Neurobiol
PMC4949632	Autism_Res
PMC4944383	Sociol_Relig
PMC4936657	J_Tradit_Complement_Med
PMC4934522	Healthcare_
PMC4933591	Bioconjug_Chem
PMC4928754	Children_
PMC4928752	Children_
PMC4918374	Oncolytic_Virother
PMC4915265	Neuropsychopharmacology
PMC4905248	Mol_Cell_Oncol
PMC4905247	Mol_Cell_Oncol
PMC4905238	Mol_Cell_Oncol
PMC4905232	Mol_Cell_Oncol
PMC4897139	Int_Sch_Res_Notices
PMC4894403	Sci_Rep
PMC4881293	Cochrane_Database_Syst_Rev
PMC4870658	J_Obstet_Gynaecol_India
PMC4863677	J_Commonw_Lit
PMC4843813	ACS_Chem_Biol
PMC4838901	Matrix_Biol
PMC4834610	ChemCatChem
PMC4833407	J_Proteomics_Bioinform
PMC4833034	Toxicol_Sci
PMC4833033	Toxicol_Sci
PMC4830281	Cereb_Cortex
PMC4823997	J_Med_Chem
PMC4821170	Bayesian_Anal
PMC4809829	Indian_J_Otolaryngol_Head_Neck_Surg
PMC4801224	Crim_Justice_Stud_
PMC4795188	Eur_J_Hum_Genet
PMC4785952	Cereb_Cortex
PMC4771066	FASEB_J
PMC4770903	Pediatr_Blood_Cancer
PMC4764125	Am_J_Ophthalmol
PMC4758848	Int_J_Angiol
PMC4755587	Neurosci_Lett
PMC4752670	Ann_Rheum_Dis
PMC4751151	Ann_Surg_Treat_Res
PMC4751150	Ann_Surg_Treat_Res
PMC4751149	Ann_Surg_Treat_Res
PMC4751148	Ann_Surg_Treat_Res
PMC4751147	Ann_Surg_Treat_Res
PMC4751146	Ann_Surg_Treat_Res
PMC4751145	Ann_Surg_Treat_Res
PMC4751144	Ann_Surg_Treat_Res
PMC4751143	Ann_Surg_Treat_Res
PMC4750519	J_Public_Health_
PMC4750518	J_Public_Health_
PMC4747924	Surg_Case_Rep
PMC4743763	Tob_Control
PMC4743025	Pediatr_Blood_Cancer
PMC4737532	Org_Lett
PMC4737220	J_Child_Psychol_Psychiatry
PMC4737123	Cell_Microbiol
PMC4728173	AIDS
PMC4723269	Arch_Biochem_Biophys
PMC4720180	ASN_Neuro
PMC4711809	Neurosci_Lett
PMC4703416	J_Adv_Res
PMC4699868	Sleep_Med
PMC4699667	J_Urol
PMC4696552	Mol_Aspects_Med
PMC4696043	J_Urol
PMC4684656	Tissue_Eng_Part_A
PMC4678177	Curr_Opin_Microbiol
PMC4677729	J_Pharm_Health_Care_Sci
PMC4677726	J_Pharm_Health_Care_Sci
PMC4676320	J_Pharm_Health_Care_Sci
PMC4676319	J_Pharm_Health_Care_Sci
PMC4671264	Wiley_Interdiscip_Rev_RNA
PMC4667948	Breast_Cancer_Res_Treat
PMC4666516	Nano_Lett
PMC4661128	Autism
PMC4655670	West_Indian_Med_J
PMC4655669	West_Indian_Med_J
PMC4655668	West_Indian_Med_J
PMC4655667	West_Indian_Med_J
PMC4655666	West_Indian_Med_J
PMC4655665	West_Indian_Med_J
PMC4655664	West_Indian_Med_J
PMC4655663	West_Indian_Med_J
PMC4655662	West_Indian_Med_J
PMC4655661	West_Indian_Med_J
PMC4655660	West_Indian_Med_J
PMC4655659	West_Indian_Med_J
PMC4655658	West_Indian_Med_J
PMC4655657	West_Indian_Med_J
PMC4655656	West_Indian_Med_J
PMC4655655	West_Indian_Med_J
PMC4655654	West_Indian_Med_J
PMC4655653	West_Indian_Med_J
PMC4655652	West_Indian_Med_J
PMC4655651	West_Indian_Med_J
PMC4655650	West_Indian_Med_J
PMC4655649	West_Indian_Med_J
PMC4655648	West_Indian_Med_J
PMC4655647	West_Indian_Med_J
PMC4655646	West_Indian_Med_J
PMC4655645	West_Indian_Med_J
PMC4655644	West_Indian_Med_J
PMC4649949	AIDS
PMC4645920	BMJ_Qual_Improv_Rep
PMC4645693	BMJ_Qual_Improv_Rep
PMC4638059	Public_Health_Ethics
PMC4629490	Am_J_Obstet_Gynecol
PMC4627493	Sci_Transl_Med
PMC4624361	J_Tradit_Complement_Med
PMC4622949	Cancer_Biol_Ther
PMC4615835	RNA_Biol
PMC4615747	RNA_Biol
PMC4615378	RNA_Biol
PMC4615248	RNA_Biol
PMC4612385	J_Gerontol_A_Biol_Sci_Med_Sci
PMC4611958	BJOG
PMC4610866	Psychooncology
PMC4610301	Chem_Rev
PMC4604746	GMS_Interdiscip_Plast_Reconstr_Surg_DGPW
PMC4604587	J_Diabetes_Sci_Technol
PMC4604544	J_Diabetes_Sci_Technol
PMC4604117	Zoological_Lett
PMC4600361	Health_Serv_Res
PMC4596282	Hortic_Res
PMC4595981	Hortic_Res
PMC4594592	Organogenesis
PMC4594465	Commun_Integr_Biol
PMC4594366	Organogenesis
PMC4593471	Prostate
PMC4592094	Eur_J_Hum_Genet
PMC4592083	Eur_J_Hum_Genet
PMC4592077	Eur_J_Hum_Genet
PMC4590952	Adv_Med
PMC4588543	Worm
PMC4588388	Worm
PMC4588383	Worm
PMC4588382	Worm
PMC4586050	Neuroscience
PMC4580975	Resuscitation
PMC4580707	Proc_SPIE_Int_Soc_Opt_Eng
PMC4580377	Clin_Immunol
PMC4578731	Noncoding_RNA
PMC4573111	J_Food_Sci_Technol
PMC4572381	Neurohospitalist
PMC4570646	Kidney_Res_Clin_Pract
PMC4564996	Clin_Microbiol_Infect
PMC4559542	J_Orthop_Traumatol
PMC4557046	J_Pharm_Sci
PMC4552154	Biomater_Res
PMC4540054	Drug_Alcohol_Depend
PMC4539892	J_Infect_Dis
PMC4538197	Eur_J_Hum_Genet
PMC4538195	Eur_J_Hum_Genet
PMC4536955	Gynecol_Obstet_Invest
PMC4532684	Nucl_Med_Mol_Imaging
PMC4532355	Syst_Entomol
PMC4531264	Mutat_Res
PMC4531108	J_Tissue_Eng_Regen_Med
PMC4530581	J_Vis
PMC4529024	Aliment_Pharmacol_Ther
PMC4522736	J_Immunol
PMC4521070	Mol_Syndromol
PMC4520241	Curr_Addict_Rep
PMC4517987	Bioorg_Med_Chem
PMC4517986	J_Neural_Transm
PMC4517985	Eur_J_Clin_Nutr
PMC4517981	Psychooncology
PMC4517980	Mucosal_Immunol
PMC4517973	Psychooncology
PMC4517972	J_Magn_Reson_Imaging
PMC4517971	Psychooncology
PMC4517936	Am_J_Med
PMC4517147	Chemistry
PMC4514163	Hum_Vaccin_Immunother
PMC4512607	J_Infect_Dis
PMC4509977	Transl_Res
PMC4508616	Clujul_Med
PMC4508615	Clujul_Med
PMC4508614	Clujul_Med
PMC4508613	Clujul_Med
PMC4508612	Clujul_Med
PMC4508611	Clujul_Med
PMC4508610	Clujul_Med
PMC4508609	Clujul_Med
PMC4508608	Clujul_Med
PMC4508607	Clujul_Med
PMC4508606	Clujul_Med
PMC4508605	Clujul_Med
PMC4508604	Clujul_Med
PMC4508603	Clujul_Med
PMC4508602	Clujul_Med
PMC4508601	Clujul_Med
PMC4506564	Angew_Chem_Int_Ed_Engl
PMC4506550	Angew_Chem_Int_Ed_Engl
PMC4506412	BMC_Clin_Pathol
PMC4502825	Autophagy
PMC4502788	Autophagy
PMC4502773	Autophagy
PMC4502760	Autophagy
PMC4502750	Autophagy
PMC4502749	Autophagy
PMC4502747	Autophagy
PMC4502744	Autophagy
PMC4502743	Autophagy
PMC4502730	Autophagy
PMC4502704	Autophagy
PMC4502702	Autophagy
PMC4502701	Autophagy
PMC4502700	Autophagy
PMC4502699	Autophagy
PMC4502697	Autophagy
PMC4502693	Autophagy
PMC4502690	Autophagy
PMC4502686	Autophagy
PMC4502683	Autophagy
PMC4502677	Autophagy
PMC4502674	Autophagy
PMC4502672	Autophagy
PMC4502667	Autophagy
PMC4502661	Autophagy
PMC4502660	Autophagy
PMC4502649	Autophagy
PMC4502646	Autophagy
PMC4501259	Am_J_Clin_Nutr
PMC4499785	Tissue_Eng_Part_C_Methods
PMC4497942	Clin_Microbiol_Infect
PMC4497513	Proc_Conf_AAAI_Artif_Intell
PMC4496971	Adipocyte
PMC4496286	Acta_Neurol_Scand
PMC4494866	Neuroscience
PMC4494543	Cureus
PMC4492477	ACS_Nano
PMC4492407	Toxicol_Sci
PMC4488115	J_Tradit_Complement_Med
PMC4487643	Neurophotonics
PMC4487589	J_Sports_Sci
PMC4487126	European_J_Pediatr_Surg_Rep
PMC4485593	Am_J_Kidney_Dis
PMC4485438	Hear_Res
PMC4484819	EBioMedicine
PMC4484764	Front_Neuroendocrinol
PMC4484514	EBioMedicine
PMC4483787	Thorax
PMC4481295	N_Engl_J_Med
PMC4481132	BJOG
PMC4480951	Surv_Geophys
PMC4480365	Genet_Epidemiol
PMC4477872	Phys_Rev_E_Stat_Nonlin_Soft_Matter_Phys
PMC4475467	J_Urol
PMC4474525	EMBO_J
PMC4474368	Hepatology
PMC4474186	Pediatr_Blood_Cancer
PMC4473030	Eur_Arch_Otorhinolaryngol
PMC4471612	Angew_Chem_Int_Ed_Engl
PMC4470967	Pain_Ther
PMC4466165	Cell_Immunol
PMC4465270	Demogr_Res
PMC4464389	Bioprocess_Biosyst_Eng
PMC4462660	Clin_Infect_Dis
PMC4459939	J_Pers
PMC4459118	Saudi_Dent_J
PMC4457590	Am_J_Obstet_Gynecol
PMC4457281	J_Mol_Biol
PMC4456191	Circulation
PMC4454085	J_Clin_Biochem_Nutr
PMC4454076	J_Clin_Biochem_Nutr
PMC4453492	J_Epidemiol_Community_Health
PMC4452600	Int_J_Angiol
PMC4451204	J_Health_Commun
PMC4450872	Pain
PMC4450722	Nutr_Cancer
PMC4450673	Angew_Chem_Int_Ed_Engl
PMC4450343	Hepatology
PMC4450147	Curr_Treat_Options_Pediatr
PMC4450142	Comput_Med_Imaging_Graph
PMC4450043	Pan_Afr_Med_J
PMC4450040	Pan_Afr_Med_J
PMC4450034	Pan_Afr_Med_J
PMC4449834	Kidney_Int
PMC4449797	Kidney_Int
PMC4449022	Mol_Ther_Methods_Clin_Dev
PMC4448997	Mol_Ther_Methods_Clin_Dev
PMC4448796	R_Soc_Open_Sci
PMC4448791	R_Soc_Open_Sci
PMC4448789	R_Soc_Open_Sci
PMC4448788	R_Soc_Open_Sci
PMC4448787	R_Soc_Open_Sci
PMC4448082	Gastroenterology
PMC4447303	Hepatology
PMC4445069	J_Cell_Physiol
PMC4445032	FEMS_Microbiol_Lett
PMC4444384	Mol_Cell_Endocrinol
PMC4444070	Chem_Sci
PMC4442645	Gynecol_Oncol_Rep
PMC4442405	J_Virol
PMC4442392	J_Virol
PMC4442389	J_Virol
PMC4442386	J_Virol
PMC4442379	J_Virol
PMC4442374	J_Virol
PMC4442371	J_Virol
PMC4442368	J_Virol
PMC4442361	J_Virol
PMC4442359	J_Virol
PMC4442357	J_Virol
PMC4442354	J_Virol
PMC4442350	J_Virol
PMC4442343	J_Virol
PMC4442342	J_Virol
PMC4437894	Int_J_Cancer
PMC4436998	Am_J_Physiol_Renal_Physiol
PMC4435672	Pathog_Dis
PMC4434251	Heredity_
PMC4433940	Biotechnol_Biotechnol_Equip
PMC4433921	Biotechnol_Biotechnol_Equip
PMC4432791	Am_Nat
PMC4431972	Drug_Alcohol_Depend
PMC4431444	Med_J_Islam_Repub_Iran
PMC4431422	Med_J_Islam_Repub_Iran
PMC4431356	Med_J_Islam_Repub_Iran
PMC4431339	Vet_Rec
PMC4430417	J_Epidemiol_Community_Health
PMC4430390	J_Control_Release
PMC4428957	Int_J_Cancer
PMC4428840	Pflugers_Arch
PMC4426189	Dalton_Trans
PMC4424816	Kidney_Int
PMC4423677	J_Biol_Chem
PMC4420989	Am_J_Physiol_Renal_Physiol
PMC4420855	J_Cereb_Blood_Flow_Metab
PMC4420516	Protein_Sci
PMC4420515	Protein_Sci
PMC4420514	Protein_Sci
PMC4419786	Genome_Biol_Evol
PMC4419785	Genome_Biol_Evol
PMC4419007	Clin_Orthop_Relat_Res
PMC4417399	Int_J_Cardiol
PMC4417310	BMC_Nephrol
PMC4417273	BMC_Endocr_Disord
PMC4417219	BMC_Oral_Health
PMC4416631	J_Neurophysiol
PMC4416629	J_Neurophysiol
PMC4416606	J_Neurophysiol
PMC4416599	J_Neurophysiol
PMC4416598	J_Neurophysiol
PMC4416593	J_Neurophysiol
PMC4416577	J_Neurophysiol
PMC4416574	J_Neurophysiol
PMC4416564	J_Neurophysiol
PMC4416561	J_Neurophysiol
PMC4416557	J_Neurophysiol
PMC4416555	J_Neurophysiol
PMC4415984	Fertil_Steril
PMC4415012	FASEB_J
PMC4414738	Brain_Behav_Immun
PMC4414730	J_Vasc_Interv_Radiol
PMC4413949	Biochemistry
PMC4411964	Nanoscale
PMC4410070	Clin_Immunol
PMC4409492	Gastroenterology
PMC4409027	Ibis_
PMC4408412	Mol_Biol_Evol
PMC4406937	Cell_Stress_Chaperones
PMC4406289	Hum_Mol_Genet
PMC4405829	J_Med_Case_Rep
PMC4405351	Plant_Cell_Rep
PMC4405349	Acta_Neuropathol
PMC4405334	Plant_Cell_Rep
PMC4405278	Ann_Oncol
PMC4405026	AIDS
PMC4404222	Surv_Ophthalmol
PMC4403733	ACS_Chem_Neurosci
PMC4403476	J_Virol
PMC4403423	J_Virol
PMC4403422	J_Virol
PMC4403396	J_Virol
PMC4403385	J_Virol
PMC4402967	Microbiol_Mol_Biol_Rev
PMC4402965	Microbiol_Mol_Biol_Rev
PMC4402964	Microbiol_Mol_Biol_Rev
PMC4402961	Microbiol_Mol_Biol_Rev
PMC4402703	Anal_Biochem
PMC4402254	ACS_Chem_Biol
PMC4402114	J_Invest_Dermatol
PMC4402071	Cancer_Med
PMC4402067	Cancer_Med
PMC4402034	Addiction
PMC4400220	J_Neurochem
PMC4399811	Bioorg_Med_Chem_Lett
PMC4399440	FEMS_Microbiol_Ecol
PMC4399171	Int_Arch_Otorhinolaryngol
PMC4399029	Cancer_Sci
PMC4399024	Cancer_Sci
PMC4398858	Am_J_Physiol_Regul_Integr_Comp_Physiol
PMC4398848	Am_J_Physiol_Cell_Physiol
PMC4398835	Am_J_Physiol_Renal_Physiol
PMC4398834	Am_J_Physiol_Renal_Physiol
PMC4398795	Photoacoustics
PMC4397412	Neuropsychopharmacology
PMC4397409	Neuropsychopharmacology
PMC4397404	Neuropsychopharmacology
PMC4396803	Acta_Biomater
PMC4395848	Syst_Biol
PMC4395847	Syst_Biol
PMC4394992	J_Control_Release
PMC4394985	J_Nat_Prod
PMC4394962	Mol_Med_Rep
PMC4393770	Diabetologia
PMC4393352	Nature
PMC4392843	Clin_Infect_Dis
PMC4392826	Version_1
PMC4391572	Genetics
PMC4390856	Life_
PMC4390488	Stat_Med
PMC4390486	Stat_Med
PMC4390482	Stat_Med
PMC4390446	J_Hosp_Med
PMC4390436	J_Hosp_Med
PMC4388600	EMBO_J
PMC4387343	Clin_Pract
PMC4386005	Am_J_Physiol_Regul_Integr_Comp_Physiol
PMC4386002	Am_J_Physiol_Regul_Integr_Comp_Physiol
PMC4386001	Am_J_Physiol_Regul_Integr_Comp_Physiol
PMC4386000	Am_J_Physiol_Regul_Integr_Comp_Physiol
PMC4385999	Am_J_Physiol_Regul_Integr_Comp_Physiol
PMC4385998	Am_J_Physiol_Regul_Integr_Comp_Physiol
PMC4385890	Am_J_Physiol_Renal_Physiol
PMC4385889	Am_J_Physiol_Renal_Physiol
PMC4385886	Am_J_Physiol_Renal_Physiol
PMC4385416	Child_Abuse_Negl
PMC4385372	Clin_Orthop_Relat_Res
PMC4385038	Nanoscale_Res_Lett
PMC4384892	Nanoscale_Res_Lett
PMC4384742	eLife
PMC4384708	EJNMMI_Res
PMC4384707	EJNMMI_Res
PMC4384625	Acta_Crystallogr_E_Crystallogr_Commun
PMC4384606	Acta_Crystallogr_E_Crystallogr_Commun
PMC4384603	Acta_Crystallogr_E_Crystallogr_Commun
PMC4384601	Acta_Crystallogr_E_Crystallogr_Commun
PMC4384572	Acta_Crystallogr_E_Crystallogr_Commun
PMC4384567	Acta_Crystallogr_E_Crystallogr_Commun
PMC4384563	Acta_Crystallogr_E_Crystallogr_Commun
PMC4384559	Acta_Crystallogr_E_Crystallogr_Commun
PMC4384546	Acta_Crystallogr_E_Crystallogr_Commun
PMC4384538	Acta_Crystallogr_E_Crystallogr_Commun
PMC4384390	BMC_Bioinformatics
PMC4384365	BMC_Bioinformatics
PMC4384361	BMC_Bioinformatics
PMC4384359	BMC_Bioinformatics
PMC4384356	BMC_Bioinformatics
PMC4384350	BMC_Bioinformatics
PMC4384339	BMC_Bioinformatics
PMC4384318	BMC_Bioinformatics
PMC4384298	BMC_Bioinformatics
PMC4384295	BMC_Bioinformatics
PMC4384290	BMC_Bioinformatics
PMC4383829	Anal_Bioanal_Chem
PMC4383821	Mol_Cell_Biochem
PMC4383295	Crit_Rev_Toxicol
PMC4382919	J_Reconstr_Microsurg
PMC4382394	Kidney_Int
PMC4381983	Pain
PMC4381845	Dev_Cogn_Neurosci
PMC4381776	Am_J_Clin_Nutr
PMC4381775	Am_J_Clin_Nutr
PMC4381764	J_Nutr
PMC4381259	Cancers_
PMC4380901	J_Assist_Reprod_Genet
PMC4380894	J_Assist_Reprod_Genet
PMC4380820	Curr_Opin_Microbiol
PMC4380794	Neurobiol_Aging
PMC4380671	Curr_Opin_Microbiol
PMC4380656	Biochim_Biophys_Acta
PMC4380541	Curr_Opin_Microbiol
PMC4378864	Neuropsychologia
PMC4378269	Cancer_Lett
PMC4377559	Appl_Clin_Inform
PMC4376544	Int_J_Neuropsychopharmacol
PMC4376543	Int_J_Neuropsychopharmacol
PMC4375495	J_Biol_Chem
PMC4375493	J_Biol_Chem
PMC4375490	J_Biol_Chem
PMC4375392	Cardiovasc_Res
PMC4375127	JIMD_Rep
PMC4375117	JIMD_Rep
PMC4374987	Semin_Dial
PMC4374033	Cancer_Sci
PMC4373979	Addict_Behav
PMC4371491	Bull_World_Health_Organ
PMC4370302	Clin_Kidney_J
PMC4369455	Pharmacol_Biochem_Behav
PMC4369116	Mol_Syndromol
PMC4368838	Int_J_Cardiovasc_Imaging
PMC4367966	Biol_Reprod
PMC4367343	Sensors_
PMC4367342	Sensors_
PMC4367341	Sensors_
PMC4367340	Sensors_
PMC4367339	Sensors_
PMC4367338	Sensors_
PMC4367337	Sensors_
PMC4367336	Sensors_
PMC4367335	Sensors_
PMC4367272	J_Biol_Chem
PMC4367262	J_Biol_Chem
PMC4367260	J_Biol_Chem
PMC4365028	EMBO_J
PMC4364864	EMBO_Rep
PMC4364841	Aging_Cell
PMC4364834	Aging_Cell
PMC4364062	Br_J_Anaesth
PMC4363735	Angew_Chem_Int_Ed_Engl
PMC4363276	J_Autoimmun
PMC4363221	Resuscitation
PMC4363220	Infect_Dis_Ther
PMC4362727	Neuroscience
PMC4362508	Beilstein_J_Nanotechnol
PMC4362401	Cardiovasc_Res
PMC4361995	Beilstein_J_Org_Chem
PMC4361816	Neuroscience
PMC4361729	Theor_Appl_Genet
PMC4361697	Ultrasound
PMC4361327	Toxicol_Appl_Pharmacol
PMC4361295	Atherosclerosis
PMC4361280	Drug_Alcohol_Depend
PMC4361271	J_Health_Commun
PMC4361247	Acta_Physiol_
PMC4360892	Sci_Transl_Med
PMC4360251	Int_J_Neuropsychopharmacol
PMC4360239	Int_J_Neuropsychopharmacol
PMC4360238	Int_J_Neuropsychopharmacol
PMC4360155	ACS_Med_Chem_Lett
PMC4360153	ACS_Med_Chem_Lett
PMC4359671	J_Pharm_Sci
PMC4359669	Virology
PMC4358145	J_Biol_Chem
PMC4358141	J_Biol_Chem
PMC4358138	J_Biol_Chem
PMC4358134	J_Biol_Chem
PMC4358115	J_Biol_Chem
PMC4358113	J_Biol_Chem
PMC4356387	Oncol_Lett
PMC4356386	Oncol_Lett
PMC4356384	Oncol_Lett
PMC4356356	Oncol_Lett
PMC4356353	Oncol_Lett
PMC4356352	Oncol_Lett
PMC4356112	Evol_Med_Public_Health
PMC4355445	J_Pharmacokinet_Pharmacodyn
PMC4355322	J_Theor_Biol
PMC4355285	J_Mol_Biol
PMC4355218	J_Exp_Child_Psychol
PMC4354588	Biomed_Opt_Express
PMC4354569	J_Vis_Exp
PMC4354568	J_Orthop
PMC4354557	J_Vis_Exp
PMC4354555	J_Vis_Exp
PMC4353991	J_Orthop
PMC4353965	Int_J_Surg_Case_Rep
PMC4353958	Int_J_Surg_Case_Rep
PMC4353954	Int_J_Surg_Case_Rep
PMC4353943	Int_J_Surg_Case_Rep
PMC4353937	Int_J_Surg_Case_Rep
PMC4353935	Int_J_Surg_Case_Rep
PMC4353930	Int_J_Surg_Case_Rep
PMC4353803	Exp_Ther_Med
PMC4353794	Exp_Ther_Med
PMC4353782	Exp_Ther_Med
PMC4353768	Exp_Ther_Med
PMC4353751	Exp_Ther_Med
PMC4353750	Exp_Ther_Med
PMC4353747	Exp_Ther_Med
PMC4353640	AIDS
PMC4353365	Protein_Sci
PMC4352803	Proc_Natl_Acad_Sci_U_S_A
PMC4352785	Proc_Natl_Acad_Sci_U_S_A
PMC4352385	Diabetologia
PMC4352191	J_Clin_Immunol
PMC4352160	Neth_Heart_J
PMC4352158	Neth_Heart_J
